Record started: 2021-08-04 20:15:57.589084 (Original fitness from cfg file: 175.46096400062538)
['MDEXEC', 'charmm']
['MDINP', 'Molecules/oac/oac.inp']
['MDOUT', '/dev/shm/opt.log']
['QMOUT', 'Molecules/oac/oac.log']
['PARAM_FILENAME', 'FF_GenOpt_results/oac/parameters.str']
['POPULATION_FILENAME', 'FF_GenOpt_results/oac/lastPopulation_oac.txt']
['LOG_FILENAME', 'FF_GenOpt_results/oac/convergence_oac.log']
['GENERATIONS', '10000']
['POPULATION_SIZE', '200']
['MUTATIONS_PER_GENERATION', '50']
['STEP_SIZE', '0.05']
['CROSSOVER_BLX', '0.7']
['CROSSOVER_SBX', '0.25']
['CROSSOVER_UNIFORM', '0.05']
['MINIMUM_IMPROVEMENT', '0.0001']
['MINIMUM_DIVERSITY', '0.0001']
['PARAMETER', 'oacb1', 'bond', '0', '600', '340']
['PARAMETER', 'oacb2', 'bond', '0', '600', '655.5162']
['PARAMETER', 'oacb3', 'bond', '0', '600', '316.83']
['PARAMETER', 'oaca1', 'angle', '0', '200', '33.0']
['PARAMETER', 'oaca2', 'angle', '0', '200', '79.9417']
['PARAMETER', 'oaca3', 'angle', '0', '200', '70.0']
['PARAMETER', 'oaca4', 'angle', '0', '200', '35.7']
['PARAMETER', 'oacd1', 'dihedral', '0', '30', '0.0']
['PARAMETER', 'oaci1', 'improper', '0', '200', '71.000']

Gen	BestF	MeanF	TEvals	GEvals	REvals	t	t/eval	Delta	Improv	Divers
1278	22.39	22.40	263244	145488	117756	147458.96	0.56	0.00	0.00	0.01
1279	22.39	22.40	263456	145599	117857	147581.96	0.56	0.00	0.00	0.00
1280	22.39	22.39	263667	145709	117958	147703.77	0.56	0.00	0.00	0.00
1281	22.39	22.39	263886	145827	118059	147830.75	0.56	0.00	0.00	0.02
1282	22.39	22.39	264098	145938	118160	147952.41	0.56	0.00	0.00	0.00
1283	22.39	22.39	264309	146048	118261	148074.90	0.56	0.00	0.00	0.00
1284	22.39	22.39	264520	146158	118362	148195.76	0.56	0.00	0.00	0.00
1285	22.39	22.39	264731	146268	118463	148320.44	0.56	0.00	0.00	0.00
1286	22.39	22.39	264948	146384	118564	148446.10	0.56	0.00	0.00	0.00
1287	22.39	22.39	265160	146495	118665	148567.98	0.56	0.00	0.00	0.00
1288	22.39	827.19	265777	146810	118967	148859.38	0.56	0.00	0.00	15389.57
1289	22.39	603.70	266123	146923	119200	149023.28	0.56	0.00	0.00	1503.30
1290	22.39	441.30	266468	147034	119434	149190.10	0.56	0.00	0.00	2212.29
1291	22.39	313.03	266766	147147	119619	149337.37	0.56	0.00	0.00	3081.10
1292	22.39	228.58	267054	147257	119797	149484.24	0.56	0.00	0.00	8624.45
1293	22.39	180.14	267337	147368	119969	149633.76	0.56	0.00	0.00	6999.42
1294	22.39	143.67	267585	147478	120107	149763.90	0.56	0.00	0.00	3776.00
1295	22.39	118.38	267849	147589	120260	149911.53	0.56	0.00	0.00	416.67
1296	22.39	95.00	268104	147701	120403	150051.64	0.56	0.00	0.00	446.85
1297	22.39	77.35	268355	147812	120543	150192.49	0.56	0.00	0.00	26.85
1298	22.39	61.43	268583	147923	120660	150321.11	0.56	0.00	0.00	512.27
1299	22.39	51.33	268807	148029	120778	150449.86	0.56	0.00	0.00	317.01
1300	22.39	44.81	269051	148146	120905	150592.19	0.56	0.00	0.00	71.17
1301	22.39	39.77	269289	148260	121029	150728.85	0.56	0.00	0.00	116.00
1302	22.39	36.82	269511	148373	121138	150854.75	0.56	0.00	0.00	445.62
1303	22.39	35.17	269738	148492	121246	150985.55	0.56	0.00	0.00	294.08
1304	22.39	33.51	269964	148607	121357	151112.79	0.56	0.00	0.00	968.13
1305	22.39	32.30	270177	148715	121462	151235.43	0.56	0.00	0.00	183.16
1306	22.39	31.31	270390	148826	121564	151355.50	0.56	0.00	0.00	39.56
1307	22.39	29.92	270614	148940	121674	151484.70	0.56	0.00	0.00	57.03
1308	22.39	29.05	270846	149054	121792	151618.52	0.56	0.00	0.00	84.99
1309	22.39	28.31	271060	149166	121894	151739.45	0.56	0.00	0.00	18.94
1310	22.39	27.47	271300	149286	122014	151877.85	0.56	0.00	0.00	123.72
1311	22.39	26.90	271513	149398	122115	152001.33	0.56	0.00	0.00	7.52
1312	22.39	26.28	271729	149511	122218	152128.16	0.56	0.00	0.00	34.09
1313	22.39	25.86	271959	149622	122337	152260.17	0.56	0.00	0.00	57.12
1314	22.39	25.56	272172	149732	122440	152383.56	0.56	0.00	0.00	58.15
1315	22.39	25.20	272384	149840	122544	152502.12	0.56	0.00	0.00	43.81
1316	22.39	24.94	272597	149951	122646	152620.92	0.56	0.00	0.00	28.93
1317	22.39	24.68	272808	150059	122749	152740.10	0.56	0.00	0.00	3.05
1318	22.39	24.44	273032	150174	122858	152866.97	0.56	0.00	0.00	0.32
1319	22.39	24.22	273247	150288	122959	152987.63	0.56	0.00	0.00	0.96
1320	22.39	24.04	273457	150397	123060	153108.86	0.56	0.00	0.00	3.39
1321	22.39	23.87	273672	150511	123161	153232.54	0.56	0.00	0.00	5.19
1322	22.39	23.72	273889	150625	123264	153358.45	0.56	0.00	0.00	0.15
1323	22.39	23.64	274103	150733	123370	153478.05	0.56	0.00	0.00	11.84
1324	22.39	23.54	274322	150850	123472	153603.79	0.56	0.00	0.00	8.27
1325	22.39	23.43	274537	150964	123573	153727.04	0.56	0.00	0.00	4.48
1326	22.39	23.36	274747	151073	123674	153844.65	0.56	0.00	0.00	0.05
1327	22.39	23.27	274961	151186	123775	153964.96	0.56	0.00	0.00	3.87
1328	22.39	23.17	275176	151300	123876	154087.45	0.56	0.00	0.00	0.68
1329	22.39	23.05	275395	151417	123978	154211.36	0.56	0.00	0.00	2.53
1330	22.39	22.96	275610	151529	124081	154334.33	0.56	0.00	0.00	1.84
1331	22.39	22.88	275827	151646	124181	154458.00	0.56	0.00	0.00	1.65
1332	22.39	22.80	276043	151761	124282	154583.12	0.56	0.00	0.00	1.63
1333	22.39	22.72	276259	151875	124384	154707.42	0.56	0.00	0.00	2.11
1334	22.39	22.65	276475	151988	124487	154832.50	0.56	0.00	0.00	1.27
1335	22.39	22.60	276693	152105	124588	154958.67	0.56	0.00	0.00	0.56
1336	22.39	22.56	276902	152213	124689	155076.30	0.56	0.00	0.00	0.44
1337	22.39	22.53	277127	152330	124797	155204.16	0.56	0.00	0.00	0.04
1338	22.39	22.51	277340	152442	124898	155325.94	0.56	0.00	0.00	0.00
1339	22.39	22.50	277554	152555	124999	155449.53	0.56	0.00	0.00	0.03
1340	22.39	22.48	277769	152669	125100	155573.13	0.56	0.00	0.00	0.23
1341	22.39	22.47	277984	152783	125201	155696.50	0.56	0.00	0.00	0.47
1342	22.39	22.45	278197	152895	125302	155816.40	0.56	0.00	0.00	0.16
1343	22.39	22.44	278413	153010	125403	155941.13	0.56	0.00	0.00	0.12
1344	22.39	22.44	278632	153128	125504	156064.51	0.56	0.00	0.00	0.15
1345	22.39	22.43	278844	153239	125605	156183.26	0.56	0.00	0.00	0.09
1346	22.39	22.43	279058	153350	125708	156307.29	0.56	0.00	0.00	0.11
1347	22.39	22.42	279275	153466	125809	156432.95	0.56	0.00	0.00	0.08
1348	22.39	22.42	279490	153580	125910	156554.83	0.56	0.00	0.00	0.04
1349	22.39	22.42	279701	153690	126011	156677.22	0.56	0.00	0.00	0.04
1350	22.39	22.42	279911	153799	126112	156799.19	0.56	0.00	0.00	0.16
1351	22.39	22.42	280124	153911	126213	156919.26	0.56	0.00	0.00	0.00
1352	22.39	22.41	280333	154019	126314	157039.92	0.56	0.00	0.00	0.04
1353	22.39	22.41	280540	154125	126415	157157.71	0.56	0.00	0.00	0.02
1354	22.39	22.41	280754	154238	126516	157278.95	0.56	0.00	0.00	0.03
1355	22.39	22.41	280970	154353	126617	157402.43	0.56	0.00	0.00	0.00
1356	22.39	22.41	281184	154466	126718	157525.88	0.56	0.00	0.00	0.02
1357	22.39	22.40	281400	154581	126819	157647.70	0.56	0.00	0.00	0.00
1358	22.39	22.40	281614	154694	126920	157770.67	0.56	0.00	0.00	0.00
1359	22.39	22.40	281823	154802	127021	157891.80	0.56	0.00	0.00	0.01
1360	22.39	22.40	282040	154918	127122	158017.21	0.56	0.00	0.00	0.01
1361	22.39	22.40	282251	155028	127223	158138.62	0.56	0.00	0.00	0.00
1362	22.39	22.40	282467	155143	127324	158264.83	0.56	0.00	0.00	0.01
1363	22.39	22.40	282683	155258	127425	158391.37	0.56	0.00	0.00	0.00
1364	22.39	22.39	282897	155371	127526	158511.15	0.56	0.00	0.00	0.00
1365	22.39	22.39	283114	155487	127627	158636.14	0.56	0.00	0.00	0.00
1366	22.39	22.39	283324	155596	127728	158758.00	0.56	0.00	0.00	0.00
1367	22.39	22.39	283535	155706	127829	158878.01	0.56	0.00	0.00	0.00
1368	22.39	22.39	283746	155816	127930	158999.41	0.56	0.00	0.00	0.00
1369	22.39	22.39	283957	155926	128031	159120.96	0.56	0.00	0.00	0.00
1370	22.39	22.39	284170	156038	128132	159245.13	0.56	0.00	0.00	0.00
1371	22.39	22.39	284282	156149	128133	159308.41	0.56	0.00	0.00	0.00
1372	22.39	22.39	284495	156261	128234	159430.11	0.56	0.00	0.00	0.00
1373	22.39	22.39	284706	156371	128335	159549.10	0.56	0.00	0.00	0.00
1374	22.39	22.39	284920	156484	128436	159669.95	0.56	0.00	0.00	0.00
1375	22.39	22.39	285130	156593	128537	159793.28	0.56	0.00	0.00	0.00
1376	22.39	22.39	285338	156700	128638	159911.19	0.56	0.00	0.00	0.00
1377	22.39	22.39	285554	156815	128739	160033.23	0.56	0.00	0.00	0.00
1378	22.39	22.39	285767	156927	128840	160152.93	0.56	0.00	0.00	0.00
1379	22.39	22.39	285981	157040	128941	160274.23	0.56	0.00	0.00	0.00
1380	22.39	22.39	286195	157153	129042	160395.45	0.56	0.00	0.00	0.00
1381	22.39	22.39	286410	157267	129143	160518.03	0.56	0.00	0.00	0.00
1382	22.39	22.39	286622	157378	129244	160636.71	0.56	0.00	0.00	0.00
1383	22.39	22.39	286838	157493	129345	160759.54	0.56	0.00	0.00	0.00
1384	22.39	22.39	287046	157600	129446	160880.96	0.56	0.00	0.00	0.00
1385	22.39	22.39	287267	157720	129547	161006.57	0.56	0.00	0.00	0.00
1386	22.39	22.39	287383	157835	129548	161071.90	0.56	0.00	0.00	0.00
1387	22.39	22.39	287597	157948	129649	161193.89	0.56	0.00	0.00	0.00
1388	22.39	22.39	287813	158063	129750	161318.03	0.56	0.00	0.00	0.00
1389	22.39	22.39	288030	158179	129851	161441.84	0.56	0.00	0.00	0.00
1390	22.39	22.39	288240	158288	129952	161561.31	0.56	0.00	0.00	0.00
1391	22.39	22.39	288453	158400	130053	161682.55	0.56	0.00	0.00	0.00
1392	22.39	22.39	288667	158513	130154	161802.74	0.56	0.00	0.00	0.00
1393	22.39	22.39	288886	158631	130255	161929.28	0.56	0.00	0.00	0.00
1394	22.39	22.39	289099	158743	130356	162050.31	0.56	0.00	0.00	0.00
1395	22.39	22.39	289210	158853	130357	162115.08	0.56	0.00	0.00	0.00
1396	22.39	22.39	289415	158957	130458	162235.07	0.56	0.00	0.00	0.00
1397	22.39	783.29	290033	159270	130763	162522.20	0.56	0.00	0.00	25028.49
1398	22.39	589.39	290379	159378	131001	162687.90	0.56	0.00	0.00	27005.38
1399	22.39	421.59	290724	159494	131230	162856.32	0.56	0.00	0.00	18397.22
1400	22.39	309.95	291048	159611	131437	163017.58	0.56	0.00	0.00	2494.24
1401	22.39	227.67	291335	159725	131610	163167.07	0.56	0.00	0.00	5960.27
1402	22.39	168.21	291604	159839	131765	163307.49	0.56	0.00	0.00	1538.85
1403	22.39	129.73	291866	159950	131916	163449.54	0.56	0.00	0.00	290.45
1404	22.39	105.21	292112	160062	132050	163584.04	0.56	0.00	0.00	515.56
1405	22.39	86.01	292373	160176	132197	163730.84	0.56	0.00	0.00	1184.56
1406	22.39	67.13	292612	160294	132318	163865.42	0.56	0.00	0.00	467.47
1407	22.39	56.54	292841	160408	132433	163994.29	0.56	0.00	0.00	92.35
1408	22.39	48.65	293069	160526	132543	164123.18	0.56	0.00	0.00	641.21
1409	22.39	44.44	293285	160631	132654	164245.16	0.56	0.00	0.00	1034.45
1410	22.39	41.52	293505	160738	132767	164368.44	0.56	0.00	0.00	1897.53
1411	22.39	38.82	293725	160850	132875	164493.84	0.56	0.00	0.00	67.68
1412	22.39	36.88	293957	160959	132998	164627.39	0.56	0.00	0.00	35.08
1413	22.39	35.23	294171	161069	133102	164752.91	0.56	0.00	0.00	429.91
1414	22.39	34.02	294389	161184	133205	164877.37	0.56	0.00	0.00	455.64
1415	22.39	32.85	294611	161304	133307	165004.03	0.56	0.00	0.00	495.05
1416	22.39	32.26	294826	161414	133412	165126.98	0.56	0.00	0.00	187.75
1417	22.39	31.71	295039	161525	133514	165251.48	0.56	0.00	0.00	836.74
1418	22.39	31.06	295258	161638	133620	165374.68	0.56	0.00	0.00	0.64
1419	22.39	30.50	295476	161753	133723	165503.13	0.56	0.00	0.00	600.92
1420	22.39	30.13	295696	161863	133833	165628.44	0.56	0.00	0.00	168.90
1421	22.39	29.65	295920	161981	133939	165756.10	0.56	0.00	0.00	1.98
1422	22.39	29.33	296138	162095	134043	165880.64	0.56	0.00	0.00	5.02
1423	22.39	28.97	296351	162204	134147	166001.83	0.56	0.00	0.00	302.08
1424	22.39	28.62	296579	162320	134259	166135.84	0.56	0.00	0.00	3.26
1425	22.39	28.39	296791	162426	134365	166256.43	0.56	0.00	0.00	4.76
1426	22.39	28.21	296999	162532	134467	166374.16	0.56	0.00	0.00	0.99
1427	22.39	27.91	297214	162646	134568	166500.24	0.56	0.00	0.00	375.17
1428	22.39	27.75	297424	162755	134669	166619.12	0.56	0.00	0.00	36.85
1429	22.39	27.59	297653	162865	134788	166752.79	0.56	0.00	0.00	49.52
1430	22.39	27.34	297873	162974	134899	166877.23	0.56	0.00	0.00	4.41
1431	22.39	26.89	298091	163090	135001	166999.07	0.56	0.00	0.00	15.82
1432	22.39	26.65	298303	163201	135102	167117.30	0.56	0.00	0.00	87.75
1433	22.39	26.22	298523	163319	135204	167241.33	0.56	0.00	0.00	0.88
1434	22.39	25.69	298736	163430	135306	167361.44	0.56	0.00	0.00	27.87
1435	22.39	24.94	298962	163547	135415	167489.46	0.56	0.00	0.00	14.82
1436	22.39	24.22	299177	163660	135517	167612.13	0.56	0.00	0.00	0.51
1437	22.39	23.76	299390	163770	135620	167734.58	0.56	0.00	0.00	12.87
1438	22.39	23.50	299601	163879	135722	167856.23	0.56	0.00	0.00	67.23
1439	22.39	23.29	299814	163991	135823	167979.88	0.56	0.00	0.00	2.78
1440	22.39	23.14	300025	164101	135924	168099.96	0.56	0.00	0.00	23.90
1441	22.39	23.02	300241	164216	136025	168225.09	0.56	0.00	0.00	0.92
1442	22.39	22.94	300453	164327	136126	168345.11	0.56	0.00	0.00	4.49
1443	22.39	22.86	300671	164444	136227	168470.34	0.56	0.00	0.00	12.78
1444	22.39	22.81	300885	164557	136328	168596.45	0.56	0.00	0.00	0.15
1445	22.39	22.78	301095	164663	136432	168715.84	0.56	0.00	0.00	2.97
1446	22.39	22.73	301310	164777	136533	168840.06	0.56	0.00	0.00	6.04
1447	22.39	22.68	301526	164892	136634	168962.81	0.56	0.00	0.00	2.14
1448	22.39	22.64	301738	165003	136735	169085.29	0.56	0.00	0.00	3.04
1449	22.39	22.61	301949	165113	136836	169204.04	0.56	0.00	0.00	4.08
1450	22.39	22.59	302158	165221	136937	169321.53	0.56	0.00	0.00	1.31
1451	22.39	22.57	302374	165336	137038	169447.83	0.56	0.00	0.00	0.86
1452	22.39	22.54	302593	165454	137139	169574.47	0.56	0.00	0.00	2.27
1453	22.39	22.52	302808	165568	137240	169696.47	0.56	0.00	0.00	0.81
1454	22.39	22.50	303023	165682	137341	169818.47	0.56	0.00	0.00	0.63
1455	22.39	22.48	303238	165796	137442	169940.29	0.56	0.00	0.00	0.50
1456	22.39	22.47	303451	165908	137543	170062.14	0.56	0.00	0.00	0.99
1457	22.39	22.46	303668	166024	137644	170186.90	0.56	0.00	0.00	0.00
1458	22.39	22.45	303882	166137	137745	170305.88	0.56	0.00	0.00	0.89
1459	22.39	22.44	304097	166251	137846	170427.28	0.56	0.00	0.00	0.22
1460	22.39	22.44	304309	166362	137947	170549.05	0.56	0.00	0.00	0.00
1461	22.39	22.43	304527	166479	138048	170672.85	0.56	0.00	0.00	0.16
1462	22.39	22.43	304742	166593	138149	170797.33	0.56	0.00	0.00	0.90
1463	22.39	22.42	304956	166705	138251	170919.08	0.56	0.00	0.00	0.34
1464	22.39	22.42	305164	166812	138352	171037.79	0.56	0.00	0.00	0.23
1465	22.39	22.42	305376	166923	138453	171157.69	0.56	0.00	0.00	0.03
1466	22.39	22.41	305587	167033	138554	171281.06	0.56	0.00	0.00	0.65
1467	22.39	22.41	305806	167151	138655	171405.85	0.56	0.00	0.00	0.11
1468	22.39	22.41	306024	167268	138756	171529.88	0.56	0.00	0.00	0.49
1469	22.39	22.41	306238	167381	138857	171650.73	0.56	0.00	0.00	0.37
1470	22.39	22.41	306454	167496	138958	171776.23	0.56	0.00	0.00	0.01
1471	22.39	22.40	306664	167605	139059	171896.69	0.56	0.00	0.00	0.01
1472	22.39	22.40	306875	167715	139160	172017.85	0.56	0.00	0.00	0.10
1473	22.39	22.40	307093	167832	139261	172141.72	0.56	0.00	0.00	0.06
1474	22.39	22.40	307306	167944	139362	172264.14	0.56	0.00	0.00	0.00
1475	22.39	22.40	307521	168058	139463	172384.01	0.56	0.00	0.00	0.08
1476	22.39	22.40	307735	168171	139564	172507.88	0.56	0.00	0.00	0.13
1477	22.39	22.40	307949	168284	139665	172629.65	0.56	0.00	0.00	0.01
1478	22.39	22.40	308166	168400	139766	172751.72	0.56	0.00	0.00	0.00
1479	22.39	22.40	308375	168508	139867	172871.39	0.56	0.00	0.00	0.19
1480	22.39	22.40	308490	168622	139868	172935.13	0.56	0.00	0.00	0.00
1481	22.39	22.39	308602	168733	139869	172997.08	0.56	0.00	0.00	0.01
1482	22.39	22.39	308817	168847	139970	173117.49	0.56	0.00	0.00	0.03
1483	22.39	22.39	309028	168957	140071	173238.27	0.56	0.00	0.00	0.04
1484	22.39	22.39	309246	169074	140172	173358.79	0.56	0.00	0.00	0.22
1485	22.39	22.39	309360	169187	140173	173424.35	0.56	0.00	0.00	0.08
1486	22.39	22.39	309473	169299	140174	173488.06	0.56	0.00	0.00	0.02
1487	22.39	22.39	309687	169412	140275	173608.40	0.56	0.00	0.00	0.04
1488	22.39	22.39	309901	169525	140376	173732.35	0.56	0.00	0.00	0.00
1489	22.39	22.39	310112	169635	140477	173854.45	0.56	0.00	0.00	0.00
1490	22.39	22.39	310323	169745	140578	173978.20	0.56	0.00	0.00	0.01
1491	22.39	22.39	310536	169857	140679	174099.51	0.56	0.00	0.00	0.00
1492	22.39	22.39	310752	169972	140780	174221.08	0.56	0.00	0.00	0.02
1493	22.39	22.39	310962	170081	140881	174339.99	0.56	0.00	0.00	0.02
1494	22.39	22.39	311177	170195	140982	174461.17	0.56	0.00	0.00	0.00
1495	22.39	22.39	311388	170305	141083	174583.78	0.56	0.00	0.00	0.03
1496	22.39	22.39	311502	170418	141084	174649.60	0.56	0.00	0.00	0.01
1497	22.39	22.39	311715	170530	141185	174773.91	0.56	0.00	0.00	0.00
1498	22.39	22.39	311933	170647	141286	174897.65	0.56	0.00	0.00	0.01
1499	22.39	22.39	312151	170764	141387	175020.01	0.56	0.00	0.00	0.01
1500	22.39	22.39	312363	170875	141488	175143.16	0.56	0.00	0.00	0.01
1501	22.39	22.39	312570	170981	141589	175259.74	0.56	0.00	0.00	0.00
1502	22.39	22.39	312788	171098	141690	175384.27	0.56	0.00	0.00	0.00
1503	22.39	22.39	313002	171211	141791	175506.77	0.56	0.00	0.00	0.01
1504	22.39	22.39	313215	171323	141892	175629.91	0.56	0.00	0.00	0.00
1505	22.39	22.39	313331	171438	141893	175695.62	0.56	0.00	0.00	0.00
1506	22.39	22.39	313545	171551	141994	175819.28	0.56	0.00	0.00	0.00
1507	22.39	22.39	313757	171662	142095	175943.35	0.56	0.00	0.00	0.01
1508	22.39	22.39	313973	171777	142196	176068.20	0.56	0.00	0.00	0.00
1509	22.39	22.39	314193	171896	142297	176196.82	0.56	0.00	0.00	0.00
1510	22.39	22.39	314399	172001	142398	176311.06	0.56	0.00	0.00	0.00
1511	22.39	22.39	314617	172118	142499	176435.61	0.56	0.00	0.00	0.00
1512	22.39	22.39	314838	172238	142600	176561.43	0.56	0.00	0.00	0.00
1513	22.39	22.39	315049	172348	142701	176682.00	0.56	0.00	0.00	0.00
1514	22.39	22.39	315162	172460	142702	176745.64	0.56	0.00	0.00	0.00
1515	22.39	22.39	315376	172573	142803	176867.24	0.56	0.00	0.00	0.00
1516	22.39	22.39	315590	172686	142904	176988.25	0.56	0.00	0.00	0.00
1517	22.39	22.39	315705	172800	142905	177053.76	0.56	0.00	0.00	0.00
1518	22.39	22.39	315824	172918	142906	177121.20	0.56	0.00	0.00	0.00
1519	22.39	765.91	316454	173233	143221	177417.96	0.56	0.00	0.00	36200.44
1520	22.39	594.93	316847	173344	143503	177604.83	0.56	0.00	0.00	4386.21
1521	22.39	431.66	317206	173460	143746	177774.70	0.56	0.00	0.00	18323.45
1522	22.39	321.32	317525	173574	143951	177930.43	0.56	0.00	0.00	2706.43
1523	22.39	254.83	317845	173685	144160	178091.66	0.56	0.00	0.00	19164.22
1524	22.39	204.93	318143	173805	144338	178239.39	0.56	0.00	0.00	11500.80
1525	22.39	169.19	318432	173917	144515	178389.63	0.56	0.00	0.00	893.41
1526	22.39	140.43	318717	174025	144692	178537.93	0.56	0.00	0.00	2210.32
1527	22.39	117.85	318994	174137	144857	178690.17	0.56	0.00	0.00	2054.03
1528	22.39	97.55	319253	174254	144999	178833.72	0.56	0.00	0.00	2270.33
1529	22.39	83.02	319506	174368	145138	178974.24	0.56	0.00	0.00	109.35
1530	22.39	72.14	319740	174482	145258	179106.00	0.56	0.00	0.00	2792.37
1531	22.39	63.05	319988	174603	145385	179245.41	0.56	0.00	0.00	2703.17
1532	22.39	55.69	320229	174720	145509	179387.59	0.56	0.00	0.00	486.35
1533	22.39	50.11	320452	174825	145627	179513.56	0.56	0.00	0.00	1328.89
1534	22.39	46.05	320672	174938	145734	179637.52	0.56	0.00	0.00	10.33
1535	22.39	42.20	320914	175056	145858	179774.45	0.56	0.00	0.00	51.72
1536	22.39	38.87	321145	175169	145976	179907.58	0.56	0.00	0.00	4.25
1537	22.39	36.33	321368	175281	146087	180032.27	0.56	0.00	0.00	22.71
1538	22.39	34.63	321609	175396	146213	180169.24	0.56	0.00	0.00	179.26
1539	22.39	33.30	321825	175511	146314	180293.95	0.56	0.00	0.00	134.92
1540	22.39	32.54	322035	175620	146415	180412.60	0.56	0.00	0.00	280.87
1541	22.39	31.62	322254	175733	146521	180537.43	0.56	0.00	0.00	263.28
1542	22.39	30.89	322472	175848	146624	180662.05	0.56	0.00	0.00	4.61
1543	22.39	30.43	322687	175961	146726	180784.04	0.56	0.00	0.00	221.42
1544	22.39	29.96	322911	176079	146832	180911.86	0.56	0.00	0.00	33.22
1545	22.39	29.62	323126	176192	146934	181033.42	0.56	0.00	0.00	310.39
1546	22.39	29.17	323339	176304	147035	181157.68	0.56	0.00	0.00	338.53
1547	22.39	28.76	323553	176417	147136	181281.76	0.56	0.00	0.00	145.42
1548	22.39	28.39	323775	176531	147244	181409.41	0.56	0.00	0.00	17.20
1549	22.39	27.88	323995	176643	147352	181533.55	0.56	0.00	0.00	15.95
1550	22.39	27.29	324231	176760	147471	181668.65	0.56	0.00	0.00	42.54
1551	22.39	26.68	324446	176874	147572	181793.48	0.56	0.00	0.00	7.74
1552	22.39	26.07	324656	176979	147677	181912.98	0.56	0.00	0.00	0.15
1553	22.39	25.16	324872	177092	147780	182038.74	0.56	0.00	0.00	2.78
1554	22.39	24.51	325079	177198	147881	182155.58	0.56	0.00	0.00	6.11
1555	22.39	23.95	325294	177310	147984	182277.92	0.56	0.00	0.00	7.90
1556	22.39	23.58	325514	177420	148094	182403.21	0.56	0.00	0.00	1.33
1557	22.39	23.31	325733	177533	148200	182530.40	0.56	0.00	0.00	3.49
1558	22.39	23.14	325947	177645	148302	182651.83	0.56	0.00	0.00	0.16
1559	22.39	23.01	326168	177757	148411	182778.03	0.56	0.00	0.00	2.38
1560	22.39	22.91	326381	177868	148513	182900.20	0.56	0.00	0.00	1.56
1561	22.39	22.82	326605	177989	148616	183030.57	0.56	0.00	0.00	1.79
1562	22.39	22.74	326818	178101	148717	183152.11	0.56	0.00	0.00	0.75
1563	22.39	22.69	327035	178215	148820	183275.92	0.56	0.00	0.00	0.47
1564	22.39	22.65	327253	178329	148924	183401.36	0.56	0.00	0.00	0.28
1565	22.39	22.62	327465	178440	149025	183521.68	0.56	0.00	0.00	0.16
1566	22.39	22.58	327679	178553	149126	183646.56	0.56	0.00	0.00	0.96
1567	22.39	22.55	327889	178662	149227	183767.74	0.56	0.00	0.00	0.46
1568	22.39	22.53	328107	178775	149332	183891.36	0.56	0.00	0.00	0.56
1569	22.39	22.51	328321	178888	149433	184013.20	0.56	0.00	0.00	0.42
1570	22.39	22.49	328537	179003	149534	184137.77	0.56	0.00	0.00	0.50
1571	22.39	22.48	328753	179118	149635	184262.75	0.56	0.00	0.00	0.61
1572	22.39	22.47	328968	179232	149736	184384.76	0.56	0.00	0.00	0.16
1573	22.39	22.46	329184	179347	149837	184506.44	0.56	0.00	0.00	0.14
1574	22.39	22.45	329392	179454	149938	184623.75	0.56	0.00	0.00	0.30
1575	22.39	22.44	329605	179566	150039	184744.22	0.56	0.00	0.00	0.01
1576	22.39	22.43	329821	179681	150140	184866.11	0.56	0.00	0.00	0.03
1577	22.39	22.43	330033	179792	150241	184985.38	0.56	0.00	0.00	0.21
1578	22.39	22.42	330247	179905	150342	185107.05	0.56	0.00	0.00	0.24
1579	22.39	22.42	330460	180017	150443	185232.00	0.56	0.00	0.00	0.03
1580	22.39	22.41	330677	180128	150549	185355.56	0.56	0.00	0.00	0.02
1581	22.39	22.41	330889	180238	150651	185475.45	0.56	0.00	0.00	0.01
1582	22.39	22.41	331106	180354	150752	185597.51	0.56	0.00	0.00	0.01
1583	22.39	22.40	331321	180468	150853	185718.62	0.56	0.00	0.00	0.03
1584	22.39	22.40	331542	180588	150954	185842.50	0.56	0.00	0.00	0.03
1585	22.39	22.40	331756	180701	151055	185968.25	0.56	0.00	0.00	0.00
1586	22.39	22.40	331973	180817	151156	186092.98	0.56	0.00	0.00	0.02
1587	22.39	22.40	332185	180928	151257	186215.35	0.56	0.00	0.00	0.02
1588	22.39	22.40	332400	181042	151358	186338.19	0.56	0.00	0.00	0.00
1589	22.39	22.39	332617	181158	151459	186460.17	0.56	0.00	0.00	0.04
1590	22.39	22.39	332828	181268	151560	186577.72	0.56	0.00	0.00	0.00
1591	22.39	22.39	333040	181379	151661	186696.92	0.56	0.00	0.00	0.00
1592	22.39	22.39	333251	181489	151762	186815.19	0.56	0.00	0.00	0.00
1593	22.39	22.39	333465	181602	151863	186934.88	0.56	0.00	0.00	0.00
1594	22.39	22.39	333673	181709	151964	187053.03	0.56	0.00	0.00	0.00
1595	22.39	22.39	333888	181823	152065	187175.45	0.56	0.00	0.00	0.00
1596	22.39	22.39	334102	181936	152166	187299.22	0.56	0.00	0.00	0.00
1597	22.39	22.39	334312	182045	152267	187417.09	0.56	0.00	0.00	0.00
1598	22.39	22.39	334524	182156	152368	187539.12	0.56	0.00	0.00	0.00
1599	22.39	22.39	334733	182264	152469	187655.06	0.56	0.00	0.00	0.00
