Record started: 2021-08-04 20:16:00.335245 (Original fitness from cfg file: 144.5798283399431)
['MDEXEC', 'charmm']
['MDINP', 'Molecules/otf_clap/otf.inp']
['MDOUT', '/dev/shm/otf_clap_opt.log']
['QMOUT', 'Molecules/otf_clap/otf.log']
['PARAM_FILENAME', 'FF_GenOpt_results/otf_clap/parameters.str']
['POPULATION_FILENAME', 'FF_GenOpt_results/otf_clap/lastPopulation_otf_clap.txt']
['LOG_FILENAME', 'FF_GenOpt_results/otf_clap/convergence_otf_clap.log']
['GENERATIONS', '10000']
['POPULATION_SIZE', '200']
['MUTATIONS_PER_GENERATION', '50']
['STEP_SIZE', '0.05']
['CROSSOVER_BLX', '0.7']
['CROSSOVER_SBX', '0.25']
['CROSSOVER_UNIFORM', '0.05']
['MINIMUM_IMPROVEMENT', '0.0001']
['MINIMUM_DIVERSITY', '0.0001']
['PARAMETER', 'otfb1', 'bond', '0', '1000', '441.6']
['PARAMETER', 'otfb2', 'bond', '0', '1000', '232.9']
['PARAMETER', 'otfb3', 'bond', '0', '1000', '636.6']
['PARAMETER', 'otfa1', 'angle', '0', '200', '103.90']
['PARAMETER', 'otfa2', 'angle', '0', '200', '115.72']
['PARAMETER', 'otfa3', 'angle', '0', '200', '93.27']
['PARAMETER', 'otfa4', 'angle', '0', '200', '82.88']
['PARAMETER', 'otfd1', 'dihedral', '-20', '20', '0.173']

Gen	BestF	MeanF	TEvals	GEvals	REvals	t	t/eval	Delta	Improv	Divers
3142	37.08	37.68	663624	355447	308177	195882.46	0.30	0.00	0.00	7.04
3143	37.08	37.68	663834	355556	308278	195944.73	0.30	0.00	0.00	9.92
3144	37.08	37.68	664047	355668	308379	196007.94	0.30	0.00	0.00	24.89
3145	37.08	37.68	664258	355778	308480	196069.77	0.30	0.00	0.00	3.76
3146	37.08	37.68	664467	355886	308581	196131.86	0.30	0.00	0.00	9.26
3147	37.08	37.67	664675	355993	308682	196192.84	0.30	0.00	0.00	49.08
3148	37.08	37.67	664889	356106	308783	196255.65	0.30	0.00	0.00	2.89
3149	37.08	37.67	665100	356216	308884	196318.07	0.30	0.00	0.00	9.48
3150	37.08	37.67	665313	356328	308985	196381.03	0.30	0.00	0.00	5.31
3151	37.08	37.66	665525	356439	309086	196442.25	0.30	0.00	0.00	18.09
3152	37.08	37.66	665737	356550	309187	196505.01	0.30	0.00	0.00	13.87
3153	37.08	37.66	665952	356664	309288	196568.08	0.30	0.00	0.00	12.20
3154	37.08	37.66	666166	356777	309389	196630.75	0.30	0.00	0.00	5.45
3155	37.08	37.65	666378	356888	309490	196691.53	0.30	0.00	0.00	28.63
3156	37.08	37.65	666592	357001	309591	196755.13	0.30	0.00	0.00	3.52
3157	37.08	37.65	666804	357112	309692	196817.67	0.30	0.00	0.00	0.24
3158	37.08	37.64	666922	357229	309693	196852.82	0.30	0.00	0.00	1.59
3159	37.08	37.64	667133	357339	309794	196914.87	0.30	0.00	0.00	38.79
3160	37.08	37.64	667342	357447	309895	196976.84	0.30	0.00	0.00	51.75
3161	37.08	37.64	667554	357558	309996	197039.07	0.30	0.00	0.00	3.97
3162	37.08	37.63	667765	357668	310097	197101.88	0.30	0.00	0.00	46.36
3163	37.08	37.63	667981	357783	310198	197165.23	0.30	0.00	0.00	1.35
3164	37.08	37.63	668199	357900	310299	197229.06	0.30	0.00	0.00	44.23
3165	37.08	37.62	668416	358016	310400	197292.49	0.30	0.00	0.00	42.81
3166	37.08	37.61	668625	358124	310501	197353.32	0.30	0.00	0.00	7.50
3167	37.08	37.61	668841	358239	310602	197416.60	0.30	0.00	0.00	63.45
3168	37.08	37.60	669053	358350	310703	197477.87	0.30	0.00	0.00	8.61
3169	37.08	37.59	669169	358465	310704	197511.95	0.30	0.00	0.00	57.53
3170	37.08	37.58	669384	358579	310805	197574.93	0.30	0.00	0.00	9.45
3171	37.08	37.57	669599	358693	310906	197637.56	0.30	0.00	0.00	1.92
3172	37.08	37.55	669814	358807	311007	197699.84	0.30	0.00	0.00	0.00
3173	37.08	253.93	670432	359122	311310	197882.35	0.30	0.00	0.00	25120.03
3174	37.08	193.77	670767	359234	311533	197979.98	0.30	0.00	0.00	6797.12
3175	37.08	162.37	671060	359340	311720	198064.79	0.30	0.00	0.00	6492.76
3176	37.08	137.83	671353	359455	311898	198149.67	0.30	0.00	0.00	8959.21
3177	37.08	118.66	671468	359569	311899	198183.26	0.30	0.00	0.00	2606.02
3178	37.08	109.05	671747	359685	312062	198264.80	0.30	0.00	0.00	8283.36
3179	37.08	96.25	671995	359793	312202	198337.61	0.30	0.00	0.00	3473.49
3180	37.08	88.03	672259	359901	312358	198414.16	0.30	0.00	0.00	4087.42
3181	37.08	80.97	672505	360011	312494	198485.81	0.30	0.00	0.00	1507.53
3182	37.08	74.74	672763	360124	312639	198559.90	0.30	0.00	0.00	715.71
3183	37.08	69.35	673015	360236	312779	198633.74	0.30	0.00	0.00	1291.81
3184	37.08	65.81	673248	360346	312902	198701.30	0.30	0.00	0.00	647.13
3185	37.08	62.82	673490	360456	313034	198773.29	0.30	0.00	0.00	1881.53
3186	37.08	60.41	673744	360570	313174	198847.11	0.30	0.00	0.00	1587.86
3187	37.08	58.20	674001	360684	313317	198921.47	0.30	0.00	0.00	307.35
3188	37.08	55.94	674243	360799	313444	198992.83	0.30	0.00	0.00	848.81
3189	37.08	54.25	674465	360910	313555	199059.50	0.30	0.00	0.00	399.73
3190	37.08	52.78	674692	361023	313669	199127.36	0.30	0.00	0.00	147.56
3191	37.08	51.33	674922	361143	313779	199196.06	0.30	0.00	0.00	513.24
3192	37.08	50.11	675145	361255	313890	199261.85	0.30	0.00	0.00	484.76
3193	37.08	48.96	675370	361367	314003	199328.69	0.30	0.00	0.00	215.55
3194	37.08	47.88	675601	361481	314120	199396.96	0.30	0.00	0.00	532.81
3195	37.08	46.96	675836	361594	314242	199466.93	0.30	0.00	0.00	65.75
3196	37.08	46.36	676050	361704	314346	199531.03	0.30	0.00	0.00	161.37
3197	37.08	45.76	676273	361818	314455	199596.69	0.30	0.00	0.00	79.11
3198	37.08	45.04	676502	361935	314567	199664.84	0.30	0.00	0.00	403.93
3199	37.08	44.48	676728	362050	314678	199732.19	0.30	0.00	0.00	145.53
3200	37.08	43.98	676944	362161	314783	199796.12	0.30	0.00	0.00	386.32
3201	37.08	43.57	677160	362275	314885	199860.88	0.30	0.00	0.00	71.62
3202	37.08	43.26	677380	362385	314995	199926.26	0.30	0.00	0.00	8.21
3203	37.08	42.85	677598	362500	315098	199991.64	0.30	0.00	0.00	400.94
3204	37.08	42.48	677822	362618	315204	200058.20	0.30	0.00	0.00	36.28
3205	37.08	42.17	678034	362729	315305	200120.53	0.30	0.00	0.00	31.93
3206	37.08	41.91	678258	362845	315413	200187.03	0.30	0.00	0.00	61.21
3207	37.08	41.69	678476	362959	315517	200251.40	0.30	0.00	0.00	60.16
3208	37.08	41.52	678688	363067	315621	200315.68	0.30	0.00	0.00	38.95
3209	37.08	41.30	678903	363181	315722	200378.22	0.30	0.00	0.00	304.38
3210	37.08	41.17	679116	363292	315824	200442.46	0.30	0.00	0.00	197.54
3211	37.08	41.02	679330	363403	315927	200505.57	0.30	0.00	0.00	23.73
3212	37.08	40.88	679547	363519	316028	200569.71	0.30	0.00	0.00	22.00
3213	37.08	40.79	679760	363631	316129	200633.02	0.30	0.00	0.00	9.29
3214	37.08	40.68	679975	363742	316233	200696.71	0.30	0.00	0.00	208.51
3215	37.08	40.58	680189	363853	316336	200759.89	0.30	0.00	0.00	81.74
3216	37.08	40.49	680407	363966	316441	200824.17	0.30	0.00	0.00	16.01
3217	37.08	40.40	680627	364084	316543	200889.14	0.30	0.00	0.00	11.40
3218	37.08	40.32	680839	364193	316646	200951.91	0.30	0.00	0.00	110.69
3219	37.08	40.25	681060	364311	316749	201017.01	0.30	0.00	0.00	105.27
3220	37.08	40.18	681273	364422	316851	201079.53	0.30	0.00	0.00	88.54
3221	37.08	40.12	681484	364531	316953	201142.90	0.30	0.00	0.00	11.61
3222	37.08	40.05	681696	364642	317054	201207.00	0.30	0.00	0.00	17.04
3223	37.08	39.96	681910	364754	317156	201270.41	0.30	0.00	0.00	19.31
3224	37.08	39.90	682126	364869	317257	201334.92	0.30	0.00	0.00	26.42
3225	37.08	39.86	682336	364978	317358	201396.75	0.30	0.00	0.00	133.38
3226	37.08	39.83	682550	365091	317459	201459.70	0.30	0.00	0.00	6.88
3227	37.08	39.80	682764	365203	317561	201522.75	0.30	0.00	0.00	104.50
3228	37.08	39.76	682978	365315	317663	201586.23	0.30	0.00	0.00	167.88
3229	37.08	39.72	683187	365423	317764	201647.95	0.30	0.00	0.00	175.41
3230	37.08	39.68	683396	365532	317864	201709.37	0.30	0.00	0.00	22.03
3231	37.08	39.64	683608	365642	317966	201772.80	0.30	0.00	0.00	17.29
3232	37.08	39.61	683820	365753	318067	201835.35	0.30	0.00	0.00	272.10
3233	37.08	39.57	684031	365864	318167	201897.77	0.30	0.00	0.00	27.30
3234	37.08	39.53	684245	365977	318268	201960.62	0.30	0.00	0.00	16.92
3235	37.08	39.50	684459	366088	318371	202024.10	0.30	0.00	0.00	153.02
3236	37.08	39.48	684672	366200	318472	202087.05	0.30	0.00	0.00	24.37
3237	37.08	39.46	684884	366311	318573	202148.85	0.30	0.00	0.00	6.08
3238	37.08	39.42	685103	366429	318674	202213.19	0.30	0.00	0.00	17.58
3239	37.08	39.40	685319	366544	318775	202276.41	0.30	0.00	0.00	126.29
3240	37.08	39.38	685530	366654	318876	202338.84	0.30	0.00	0.00	9.39
3241	37.08	39.36	685751	366770	318981	202403.44	0.30	0.00	0.00	9.19
3242	37.08	39.34	685971	366885	319086	202469.10	0.30	0.00	0.00	10.57
3243	37.08	39.31	686183	366996	319187	202531.84	0.30	0.00	0.00	15.58
3244	37.08	39.30	686398	367110	319288	202594.55	0.30	0.00	0.00	18.67
3245	37.08	39.29	686607	367218	319389	202656.44	0.30	0.00	0.00	16.67
3246	37.08	39.28	686822	367328	319494	202720.58	0.30	0.00	0.00	170.17
3247	37.08	39.23	687039	367443	319596	202785.32	0.30	0.00	0.00	151.22
3248	37.08	39.22	687255	367555	319700	202849.43	0.30	0.00	0.00	36.01
3249	37.08	39.18	687469	367668	319801	202912.73	0.30	0.00	0.00	29.99
3250	37.08	39.17	687685	367783	319902	202977.07	0.30	0.00	0.00	20.84
3251	37.08	39.16	687893	367890	320003	203040.73	0.30	0.00	0.00	79.18
3252	37.08	39.13	688108	368004	320104	203104.79	0.30	0.00	0.00	15.33
3253	37.08	39.11	688324	368119	320205	203169.94	0.30	0.00	0.00	10.90
3254	37.08	39.10	688537	368231	320306	203233.63	0.30	0.00	0.00	5.73
3255	37.08	39.08	688748	368341	320407	203295.34	0.30	0.00	0.00	26.79
3256	37.08	39.06	688962	368449	320513	203359.09	0.30	0.00	0.00	21.69
3257	37.08	39.03	689178	368564	320614	203422.63	0.30	0.00	0.00	65.05
3258	37.08	39.02	689389	368673	320716	203485.49	0.30	0.00	0.00	2.32
3259	37.08	38.99	689600	368782	320818	203547.71	0.30	0.00	0.00	56.17
3260	37.08	38.97	689817	368898	320919	203612.32	0.30	0.00	0.00	6.24
3261	37.08	38.92	690030	369007	321023	203675.53	0.30	0.00	0.00	40.60
3262	37.08	38.89	690242	369118	321124	203737.83	0.30	0.00	0.00	40.56
3263	37.08	38.84	690456	369231	321225	203801.79	0.30	0.00	0.00	30.88
3264	37.08	38.79	690675	369345	321330	203865.94	0.30	0.00	0.00	6.35
3265	37.08	38.72	690885	369454	321431	203927.70	0.30	0.00	0.00	44.12
3266	37.08	38.64	691099	369567	321532	203990.66	0.30	0.00	0.00	7.29
3267	37.08	38.58	691306	369673	321633	204052.30	0.30	0.00	0.00	4.42
3268	37.08	38.52	691518	369783	321735	204113.85	0.30	0.00	0.00	8.34
3269	37.08	38.47	691730	369894	321836	204176.77	0.30	0.00	0.00	8.31
3270	37.08	38.44	691947	370005	321942	204240.37	0.30	0.00	0.00	39.55
3271	37.08	38.41	692160	370116	322044	204303.79	0.30	0.00	0.00	47.75
3272	37.08	38.39	692371	370226	322145	204367.53	0.30	0.00	0.00	7.52
3273	37.08	38.37	692591	370345	322246	204433.06	0.30	0.00	0.00	1.86
3274	37.08	38.35	692806	370459	322347	204495.78	0.30	0.00	0.00	14.74
3275	37.08	38.33	693020	370573	322447	204558.66	0.30	0.00	0.00	9.26
3276	37.08	38.32	693226	370678	322548	204620.50	0.30	0.00	0.00	5.93
3277	37.08	38.31	693449	370792	322657	204686.54	0.30	0.00	0.00	43.40
3278	37.08	38.31	693662	370904	322758	204748.58	0.30	0.00	0.00	24.35
3279	37.08	38.30	693882	371023	322859	204813.70	0.30	0.00	0.00	38.42
3280	37.08	38.29	694101	371139	322962	204877.36	0.30	0.00	0.00	42.33
3281	37.08	38.29	694321	371258	323063	204942.13	0.30	0.00	0.00	4.20
3282	37.08	38.28	694532	371368	323164	205004.18	0.30	0.00	0.00	39.86
3283	37.08	38.28	694744	371479	323265	205066.46	0.30	0.00	0.00	51.76
3284	37.08	38.27	694959	371593	323366	205129.93	0.30	0.00	0.00	4.99
3285	37.08	38.26	695174	371706	323468	205192.91	0.30	0.00	0.00	9.26
3286	37.08	38.25	695389	371818	323571	205255.62	0.30	0.00	0.00	28.36
3287	37.08	38.24	695605	371933	323672	205318.62	0.30	0.00	0.00	25.63
3288	37.08	38.23	695717	372044	323673	205352.00	0.30	0.00	0.00	36.63
3289	37.08	38.22	695931	372157	323774	205414.87	0.30	0.00	0.00	4.23
3290	37.08	38.20	696141	372266	323875	205476.19	0.30	0.00	0.00	4.24
3291	37.08	38.20	696356	372379	323977	205539.30	0.30	0.00	0.00	6.54
3292	37.08	38.18	696566	372488	324078	205600.10	0.30	0.00	0.00	6.13
3293	37.08	38.18	696782	372599	324183	205663.98	0.30	0.00	0.00	9.75
3294	37.08	38.17	696999	372714	324285	205727.65	0.30	0.00	0.00	9.92
3295	37.08	38.16	697215	372829	324386	205791.18	0.30	0.00	0.00	11.69
3296	37.08	38.15	697425	372938	324487	205852.78	0.30	0.00	0.00	6.60
3297	37.08	38.13	697537	373049	324488	205886.73	0.30	0.00	0.00	48.63
3298	37.08	38.11	697753	373164	324589	205949.42	0.30	0.00	0.00	32.25
3299	37.08	38.09	697966	373275	324691	206011.80	0.30	0.00	0.00	47.37
3300	37.08	38.06	698178	373386	324792	206074.22	0.30	0.00	0.00	39.22
3301	37.08	38.02	698394	373499	324895	206137.50	0.30	0.00	0.00	2.55
3302	37.08	38.00	698611	373615	324996	206201.83	0.30	0.00	0.00	8.31
3303	37.08	37.99	698822	373725	325097	206263.98	0.30	0.00	0.00	5.89
3304	37.08	37.98	699031	373833	325198	206326.45	0.30	0.00	0.00	3.68
3305	37.08	37.98	699244	373945	325299	206388.74	0.30	0.00	0.00	9.26
3306	37.08	37.97	699456	374056	325400	206451.16	0.30	0.00	0.00	7.18
3307	37.08	37.96	699671	374170	325501	206514.68	0.30	0.00	0.00	7.31
3308	37.08	37.96	699882	374280	325602	206575.97	0.30	0.00	0.00	6.54
3309	37.08	37.95	700094	374391	325703	206638.04	0.30	0.00	0.00	43.39
3310	37.08	37.94	700306	374502	325804	206700.28	0.30	0.00	0.00	52.61
3311	37.08	37.93	700516	374611	325905	206761.52	0.30	0.00	0.00	7.73
3312	37.08	37.92	700723	374717	326006	206822.04	0.30	0.00	0.00	91.97
3313	37.08	37.91	700934	374827	326107	206884.26	0.30	0.00	0.00	42.88
3314	37.08	37.89	701146	374933	326213	206947.50	0.30	0.00	0.00	10.21
3315	37.08	37.88	701359	375045	326314	207010.78	0.30	0.00	0.00	47.56
3316	37.08	37.86	701576	375158	326418	207074.99	0.30	0.00	0.00	40.02
3317	37.08	37.84	701785	375266	326519	207136.30	0.30	0.00	0.00	10.43
3318	37.08	37.81	702007	375387	326620	207201.82	0.30	0.00	0.00	6.89
3319	37.08	37.79	702222	375501	326721	207265.78	0.30	0.00	0.00	3.42
3320	37.08	37.75	702434	375612	326822	207329.79	0.30	0.00	0.00	0.00
3321	37.08	247.98	702983	375925	327058	207498.89	0.30	0.00	0.00	13575.00
3322	37.08	183.05	703289	376040	327249	207589.25	0.30	0.00	0.00	7208.61
3323	37.08	149.95	703586	376155	327431	207676.71	0.30	0.00	0.00	10600.70
3324	37.08	118.92	703874	376272	327602	207762.64	0.30	0.00	0.00	7233.09
3325	37.08	100.66	704141	376382	327759	207842.01	0.30	0.00	0.00	2630.53
3326	37.08	86.11	704409	376497	327912	207920.74	0.30	0.00	0.00	4416.94
3327	37.08	76.73	704656	376609	328047	207994.49	0.30	0.00	0.00	382.40
3328	37.08	70.92	704895	376716	328179	208064.73	0.30	0.00	0.00	703.18
3329	37.08	66.28	705147	376829	328318	208138.43	0.30	0.00	0.00	722.34
3330	37.08	61.72	705381	376937	328444	208206.54	0.30	0.00	0.00	138.19
3331	37.08	57.92	705619	377050	328569	208277.55	0.30	0.00	0.00	488.65
3332	37.08	55.20	705840	377162	328678	208343.49	0.30	0.00	0.00	576.31
3333	37.08	53.25	706079	377281	328798	208413.75	0.30	0.00	0.00	823.28
3334	37.08	51.51	706306	377393	328913	208480.10	0.30	0.00	0.00	215.50
3335	37.08	50.07	706537	377506	329031	208547.50	0.30	0.00	0.00	191.03
3336	37.08	49.02	706748	377614	329134	208610.50	0.30	0.00	0.00	312.95
3337	37.08	48.26	706971	377724	329247	208677.23	0.30	0.00	0.00	64.27
3338	37.08	47.25	707197	377834	329363	208744.42	0.30	0.00	0.00	167.42
3339	37.08	46.11	707422	377953	329469	208811.13	0.30	0.00	0.00	100.13
3340	37.08	45.23	707642	378067	329575	208876.86	0.30	0.00	0.00	121.90
3341	37.08	44.22	707876	378182	329694	208947.10	0.30	0.00	0.00	96.48
3342	37.08	43.50	708090	378291	329799	209010.09	0.30	0.00	0.00	19.28
3343	37.08	43.12	708301	378400	329901	209072.41	0.30	0.00	0.00	26.46
3344	37.08	42.81	708524	378513	330011	209139.27	0.30	0.00	0.00	23.47
3345	37.08	42.41	708738	378626	330112	209202.23	0.30	0.00	0.00	163.03
3346	37.08	42.17	708953	378739	330214	209266.56	0.30	0.00	0.00	39.51
3347	37.08	41.76	709168	378849	330319	209329.07	0.30	0.00	0.00	24.30
3348	37.08	41.56	709378	378956	330422	209390.39	0.30	0.00	0.00	69.59
3349	37.08	41.37	709596	379071	330525	209453.99	0.30	0.00	0.00	31.96
3350	37.08	41.10	709813	379186	330627	209518.72	0.30	0.00	0.00	58.45
3351	37.08	40.88	710023	379294	330729	209579.48	0.30	0.00	0.00	105.15
3352	37.08	40.72	710241	379409	330832	209643.13	0.30	0.00	0.00	76.50
3353	37.08	40.55	710451	379519	330932	209705.54	0.30	0.00	0.00	66.24
3354	37.08	40.44	710669	379632	331037	209770.28	0.30	0.00	0.00	44.84
3355	37.08	40.29	710883	379745	331138	209833.13	0.30	0.00	0.00	20.40
3356	37.08	40.20	711096	379854	331242	209895.92	0.30	0.00	0.00	9.26
3357	37.08	40.09	711307	379963	331344	209958.39	0.30	0.00	0.00	29.50
3358	37.08	40.01	711526	380077	331449	210022.64	0.30	0.00	0.00	59.81
3359	37.08	39.94	711741	380188	331553	210085.70	0.30	0.00	0.00	34.57
3360	37.08	39.86	711953	380298	331655	210147.91	0.30	0.00	0.00	19.83
3361	37.08	39.81	712170	380412	331758	210213.17	0.30	0.00	0.00	32.59
3362	37.08	39.75	712386	380523	331863	210277.07	0.30	0.00	0.00	87.05
3363	37.08	39.70	712603	380638	331965	210341.25	0.30	0.00	0.00	33.83
3364	37.08	39.61	712826	380757	332069	210405.88	0.30	0.00	0.00	56.00
3365	37.08	39.55	713041	380867	332174	210470.37	0.30	0.00	0.00	21.20
3366	37.08	39.51	713255	380980	332275	210532.93	0.30	0.00	0.00	22.34
3367	37.08	39.45	713470	381094	332376	210596.20	0.30	0.00	0.00	21.62
3368	37.08	39.36	713686	381208	332478	210658.96	0.30	0.00	0.00	23.76
3369	37.08	39.30	713893	381315	332578	210720.42	0.30	0.00	0.00	34.35
3370	37.08	39.24	714103	381423	332680	210782.28	0.30	0.00	0.00	30.25
3371	37.08	39.20	714318	381535	332783	210845.16	0.30	0.00	0.00	50.39
3372	37.08	39.15	714534	381650	332884	210908.32	0.30	0.00	0.00	16.58
3373	37.08	39.10	714747	381762	332985	210971.67	0.30	0.00	0.00	44.15
3374	37.08	39.06	714963	381874	333089	211036.48	0.30	0.00	0.00	65.42
3375	37.08	39.00	715182	381991	333191	211101.51	0.30	0.00	0.00	53.19
3376	37.08	38.96	715398	382106	333292	211165.52	0.30	0.00	0.00	53.83
3377	37.08	38.91	715620	382216	333404	211231.16	0.30	0.00	0.00	7.06
3378	37.08	38.87	715840	382335	333505	211295.93	0.30	0.00	0.00	13.59
3379	37.08	38.83	716060	382453	333607	211361.57	0.30	0.00	0.00	16.17
3380	37.08	38.80	716273	382565	333708	211424.40	0.30	0.00	0.00	9.13
3381	37.08	38.78	716483	382674	333809	211486.82	0.30	0.00	0.00	49.54
3382	37.08	38.75	716694	382784	333910	211549.62	0.30	0.00	0.00	14.29
3383	37.08	38.71	716909	382898	334011	211613.80	0.30	0.00	0.00	7.22
3384	37.08	38.68	717126	383014	334112	211679.12	0.30	0.00	0.00	14.70
3385	37.08	38.66	717337	383124	334213	211741.81	0.30	0.00	0.00	56.62
3386	37.08	38.63	717552	383237	334315	211805.49	0.30	0.00	0.00	14.96
3387	37.08	38.61	717768	383350	334418	211869.34	0.30	0.00	0.00	13.77
3388	37.08	38.58	717986	383466	334520	211933.26	0.30	0.00	0.00	40.70
3389	37.08	38.57	718199	383578	334621	211995.32	0.30	0.00	0.00	14.42
3390	37.08	38.55	718411	383688	334723	212057.81	0.30	0.00	0.00	12.56
3391	37.08	38.53	718628	383804	334824	212122.13	0.30	0.00	0.00	8.51
3392	37.08	38.51	718848	383921	334927	212187.06	0.30	0.00	0.00	16.15
3393	37.08	38.49	719066	384038	335028	212252.25	0.30	0.00	0.00	66.43
3394	37.08	38.47	719281	384152	335129	212315.20	0.30	0.00	0.00	76.83
3395	37.08	38.46	719488	384258	335230	212377.96	0.30	0.00	0.00	80.00
3396	37.08	38.44	719694	384364	335330	212439.21	0.30	0.00	0.00	6.00
3397	37.08	38.43	719909	384478	335431	212502.67	0.30	0.00	0.00	2.87
3398	37.08	38.42	720125	384593	335532	212566.12	0.30	0.00	0.00	5.47
3399	37.08	38.39	720342	384708	335634	212629.83	0.30	0.00	0.00	44.76
3400	37.08	38.38	720556	384821	335735	212692.79	0.30	0.00	0.00	9.60
3401	37.08	38.36	720767	384931	335836	212754.46	0.30	0.00	0.00	48.43
3402	37.08	38.34	720976	385039	335937	212815.94	0.30	0.00	0.00	65.37
3403	37.08	38.32	721192	385154	336038	212880.15	0.30	0.00	0.00	5.31
3404	37.08	38.30	721410	385271	336139	212944.66	0.30	0.00	0.00	4.33
3405	37.08	38.26	721624	385384	336240	213007.67	0.30	0.00	0.00	6.38
3406	37.08	38.23	721841	385500	336341	213070.77	0.30	0.00	0.00	69.09
3407	37.08	38.20	722056	385615	336441	213134.09	0.30	0.00	0.00	54.28
3408	37.08	38.16	722270	385728	336542	213196.84	0.30	0.00	0.00	48.83
3409	37.08	38.13	722487	385844	336643	213261.02	0.30	0.00	0.00	3.97
3410	37.08	38.09	722696	385952	336744	213321.72	0.30	0.00	0.00	6.23
3411	37.08	38.06	722913	386064	336849	213385.33	0.30	0.00	0.00	101.57
3412	37.08	38.05	723131	386181	336950	213450.70	0.30	0.00	0.00	3.88
3413	37.08	38.02	723345	386294	337051	213514.01	0.30	0.00	0.00	12.49
3414	37.08	38.01	723563	386411	337152	213578.39	0.30	0.00	0.00	7.43
3415	37.08	37.99	723776	386522	337254	213640.17	0.30	0.00	0.00	3.62
3416	37.08	37.97	723996	386641	337355	213706.23	0.30	0.00	0.00	9.03
3417	37.08	37.94	724209	386753	337456	213768.71	0.30	0.00	0.00	33.71
3418	37.08	37.93	724421	386864	337557	213831.07	0.30	0.00	0.00	34.44
3419	37.08	37.90	724630	386972	337658	213891.93	0.30	0.00	0.00	2.26
3420	37.08	37.89	724847	387088	337759	213955.27	0.30	0.00	0.00	2.25
3421	37.08	37.86	725058	387198	337860	214017.78	0.30	0.00	0.00	0.54
3422	37.08	37.83	725271	387310	337961	214080.06	0.30	0.00	0.00	3.96
3423	37.08	37.82	725483	387422	338061	214143.62	0.30	0.00	0.00	0.37
3424	37.08	37.78	725696	387534	338162	214205.24	0.30	0.00	0.00	0.00
3425	37.08	247.87	726293	387844	338449	214379.11	0.30	0.00	0.00	14750.81
3426	37.08	179.93	726614	387956	338658	214473.91	0.30	0.00	0.00	10641.99
3427	37.08	143.90	726911	388067	338844	214560.94	0.30	0.00	0.00	1105.20
3428	37.08	122.52	727214	388181	339033	214649.55	0.30	0.00	0.00	44255.68
3429	37.08	110.00	727481	388288	339193	214727.24	0.30	0.00	0.00	1443.42
3430	37.08	95.82	727738	388401	339337	214802.67	0.30	0.00	0.00	1262.74
3431	37.08	86.01	727984	388513	339471	214873.93	0.30	0.00	0.00	1663.71
3432	37.08	76.82	728212	388623	339589	214940.11	0.30	0.00	0.00	563.52
3433	37.08	69.57	728446	388740	339706	215008.58	0.30	0.00	0.00	2236.82
3434	37.08	63.50	728691	388859	339832	215080.69	0.30	0.00	0.00	251.32
3435	37.08	59.61	728917	388968	339949	215147.14	0.30	0.00	0.00	199.92
3436	37.08	57.59	729159	389080	340079	215218.85	0.30	0.00	0.00	447.24
3437	37.08	55.72	729387	389190	340197	215285.51	0.30	0.00	0.00	2441.67
3438	37.08	53.86	729607	389299	340308	215351.27	0.30	0.00	0.00	819.98
3439	37.08	52.05	729836	389412	340424	215418.98	0.30	0.00	0.00	2009.36
3440	37.08	50.29	730065	389525	340540	215486.89	0.30	0.00	0.00	101.42
3441	37.08	48.94	730291	389638	340653	215554.31	0.30	0.00	0.00	70.43
3442	37.08	47.64	730530	389756	340774	215624.79	0.30	0.00	0.00	220.11
3443	37.08	46.46	730760	389865	340895	215692.43	0.30	0.00	0.00	45.47
3444	37.08	45.26	730987	389981	341006	215759.86	0.30	0.00	0.00	96.82
3445	37.08	44.38	731207	390092	341115	215824.94	0.30	0.00	0.00	32.64
3446	37.08	43.75	731426	390206	341220	215889.96	0.30	0.00	0.00	110.87
3447	37.08	43.33	731646	390321	341325	215955.75	0.30	0.00	0.00	48.11
3448	37.08	42.93	731860	390431	341429	216019.23	0.30	0.00	0.00	68.87
3449	37.08	42.57	732074	390541	341533	216082.62	0.30	0.00	0.00	261.01
3450	37.08	42.21	732285	390650	341635	216145.54	0.30	0.00	0.00	76.80
3451	37.08	41.96	732495	390758	341737	216206.97	0.30	0.00	0.00	63.49
3452	37.08	41.69	732713	390873	341840	216270.46	0.30	0.00	0.00	31.73
3453	37.08	41.49	732928	390985	341943	216333.47	0.30	0.00	0.00	38.30
3454	37.08	41.28	733144	391097	342047	216397.68	0.30	0.00	0.00	53.56
3455	37.08	41.11	733367	391211	342156	216464.17	0.30	0.00	0.00	11.97
3456	37.08	40.95	733579	391320	342259	216527.39	0.30	0.00	0.00	19.31
3457	37.08	40.82	733793	391429	342364	216592.12	0.30	0.00	0.00	67.98
3458	37.08	40.71	734002	391537	342465	216655.03	0.30	0.00	0.00	26.30
3459	37.08	40.63	734213	391647	342566	216717.65	0.30	0.00	0.00	104.81
3460	37.08	40.51	734429	391761	342668	216781.40	0.30	0.00	0.00	116.35
3461	37.08	40.42	734647	391876	342771	216845.51	0.30	0.00	0.00	13.74
3462	37.08	40.33	734859	391986	342873	216907.07	0.30	0.00	0.00	9.81
3463	37.08	40.26	735071	392096	342975	216969.15	0.30	0.00	0.00	104.44
