Record started: 2021-08-04 20:16:15.840846 (Original fitness from cfg file: 165.85310592240035)
['MDEXEC', 'charmm']
['MDINP', 'Molecules/im21_clap/im21.inp']
['MDOUT', '/dev/shm/im21_clap_opt.log']
['QMOUT', 'Molecules/im21_clap/im21_freq.log']
['PARAM_FILENAME', 'FF_GenOpt_results/im21_clap/parameters.str']
['POPULATION_FILENAME', 'FF_GenOpt_results/im21_clap/lastPopulation_im21_clap.txt']
['LOG_FILENAME', 'FF_GenOpt_results/im21_clap/convergence_im21_clap.log']
['GENERATIONS', '10000']
['POPULATION_SIZE', '200']
['MUTATIONS_PER_GENERATION', '50']
['STEP_SIZE', '0.05']
['CROSSOVER_BLX', '0.7']
['CROSSOVER_SBX', '0.25']
['CROSSOVER_UNIFORM', '0.05']
['MINIMUM_IMPROVEMENT', '0.0001']
['MINIMUM_DIVERSITY', '0.0001']
['PARAMETER', 'im21b1', 'bond', '0', '1000', '340.0']
['PARAMETER', 'im21b2', 'bond', '0', '1000', '340.0']
['PARAMETER', 'im21b3', 'bond', '0', '1000', '267.8']
['PARAMETER', 'im21b4', 'bond', '0', '1000', '367.0']
['PARAMETER', 'im21b5', 'bond', '0', '1000', '367.0']
['PARAMETER', 'im21b6', 'bond', '0', '1000', '519.7']
['PARAMETER', 'im21b7', 'bond', '0', '1000', '336.8']
['PARAMETER', 'im21b8', 'bond', '0', '1000', '476.7']
['PARAMETER', 'im21b9', 'bond', '0', '1000', '426.7']
['PARAMETER', 'im21a1', 'angle', '0', '100', '33.00']
['PARAMETER', 'im21a2', 'angle', '0', '100', '33.00']
['PARAMETER', 'im21a3', 'angle', '0', '100', '37.47']
['PARAMETER', 'im21a4', 'angle', '0', '100', '37.47']
['PARAMETER', 'im21a5', 'angle', '0', '100', '69.95']
['PARAMETER', 'im21a6', 'angle', '0', '100', '34.98']
['PARAMETER', 'im21a7', 'angle', '0', '100', '69.95']
['PARAMETER', 'im21a8', 'angle', '0', '100', '69.95']
['PARAMETER', 'im21a9', 'angle', '0', '100', '37.47']
['PARAMETER', 'im21a10', 'angle', '0', '100', '34.98']
['PARAMETER', 'im21a11', 'angle', '0', '100', '34.98']
['PARAMETER', 'im21a12', 'angle', '0', '100', '58.31']
['PARAMETER', 'im21a13', 'angle', '0', '100', '69.95']
['PARAMETER', 'im21a14', 'angle', '0', '100', '69.95']
['PARAMETER', 'im21d1', 'dihedral', '-30', '30', '5.97']
['PARAMETER', 'im21d2', 'dihedral', '-30', '30', '0.16']
['PARAMETER', 'im21d3', 'dihedral', '-30', '30', '7.62']
['PARAMETER', 'im21d4', 'dihedral', '-30', '30', '3.97']
['PARAMETER', 'im21d5', 'dihedral', '-30', '30', '0.00']
['PARAMETER', 'im21d6', 'dihedral', '-30', '30', '3.97']
['PARAMETER', 'im21d7', 'dihedral', '-30', '30', '-0.63']
['PARAMETER', 'im21d8', 'dihedral', '-30', '30', '0.06']
['PARAMETER', 'im21d9', 'dihedral', '-30', '30', '7.62']
['PARAMETER', 'im21d10', 'dihedral', '-30', '30', '-0.85']
['PARAMETER', 'im21d11', 'dihedral', '-30', '30', '5.97']
['PARAMETER', 'im21d12', 'dihedral', '-30', '30', '5.97']
['PARAMETER', 'im21d13', 'dihedral', '-30', '30', '3.97']
['PARAMETER', 'im21d14', 'dihedral', '-30', '30', '3.97']
['PARAMETER', 'im21d15', 'dihedral', '-30', '30', '0.00']
['PARAMETER', 'im21d16', 'dihedral', '-30', '30', '7.62']
['PARAMETER', 'im21d17', 'dihedral', '-30', '30', '7.62']
['PARAMETER', 'im21d18', 'dihedral', '-30', '30', '0.73']
['PARAMETER', 'im21d19', 'dihedral', '-30', '30', '0.095']

Gen	BestF	MeanF	TEvals	GEvals	REvals	t	t/eval	Delta	Improv	Divers
225	63.84	70.19	46960	25447	21513	15373.31	0.33	0.00	0.00	31.53
226	63.84	70.06	47171	25557	21614	15441.78	0.33	0.00	0.00	88.39
227	63.84	69.91	47379	25664	21715	15509.48	0.33	0.00	0.00	23.93
228	63.84	69.72	47594	25778	21816	15580.12	0.33	0.00	0.00	95.00
229	63.84	69.58	47806	25889	21917	15649.55	0.33	0.00	0.00	25.54
230	63.84	69.42	48016	25997	22019	15718.17	0.33	0.00	0.00	63.86
231	63.84	69.27	48235	26115	22120	15790.65	0.33	0.00	0.00	619.80
232	63.84	69.10	48449	26228	22221	15860.87	0.33	0.00	0.00	20.14
233	63.84	68.97	48663	26341	22322	15931.68	0.33	0.00	0.00	0.73
234	63.84	68.83	48879	26456	22423	16003.01	0.33	0.00	0.00	14.47
235	63.84	68.71	49091	26566	22525	16071.24	0.33	0.00	0.00	8.31
236	63.84	68.57	49305	26679	22626	16141.07	0.33	0.00	0.00	5.11
237	63.84	68.42	49516	26789	22727	16210.46	0.33	0.00	0.00	3.11
238	63.84	68.29	49728	26900	22828	16279.53	0.33	0.00	0.00	69.69
239	63.84	68.19	49939	27010	22929	16348.57	0.33	0.00	0.00	171.23
240	63.84	68.07	50153	27123	23030	16418.44	0.33	0.00	0.00	6051.83
241	63.84	67.96	50362	27231	23131	16486.34	0.33	0.00	0.00	85.08
242	63.84	67.80	50581	27349	23232	16558.01	0.33	0.00	0.00	30.25
243	63.84	67.66	50797	27464	23333	16628.96	0.33	0.00	0.00	4.41
244	63.84	67.57	51013	27578	23435	16700.27	0.33	0.00	0.00	8.48
245	63.84	67.35	51231	27695	23536	16772.26	0.33	0.00	0.00	54.95
246	63.84	67.15	51447	27810	23637	16844.28	0.33	0.00	0.00	0.37
247	63.84	66.98	51658	27920	23738	16914.10	0.33	0.00	0.00	0.78
248	63.75	66.81	51773	28034	23739	16951.75	0.33	0.09	0.00	27.89
249	63.75	66.64	51985	28145	23840	17021.75	0.33	0.00	0.00	2.90
250	63.75	66.46	52198	28256	23942	17091.61	0.33	0.00	0.00	28.42
251	63.75	66.30	52411	28368	24043	17162.05	0.33	0.00	0.00	50.11
252	63.75	66.15	52628	28483	24145	17233.23	0.33	0.00	0.00	705.92
253	63.75	66.04	52846	28598	24248	17304.83	0.33	0.00	0.00	680.50
254	63.75	65.97	53057	28708	24349	17373.98	0.33	0.00	0.00	0.40
255	63.75	65.88	53274	28824	24450	17444.37	0.33	0.00	0.00	21.54
256	63.75	65.75	53489	28938	24551	17515.29	0.33	0.00	0.00	2.78
257	63.75	65.67	53702	29049	24653	17586.87	0.33	0.00	0.00	10.51
258	63.75	65.57	53918	29163	24755	17658.63	0.33	0.00	0.00	5.46
259	63.50	65.47	54035	29279	24756	17697.10	0.33	0.25	0.00	433.36
260	63.50	65.38	54248	29390	24858	17766.59	0.33	0.00	0.00	578.79
261	63.50	65.26	54461	29502	24959	17836.37	0.33	0.00	0.00	39.88
262	63.50	65.15	54681	29621	25060	17907.03	0.33	0.00	0.00	7.19
263	63.50	65.04	54893	29732	25161	17976.55	0.33	0.00	0.00	4.42
264	63.02	64.92	55009	29847	25162	18015.47	0.33	0.48	0.00	15.65
265	63.02	64.83	55219	29955	25264	18084.53	0.33	0.00	0.00	20.29
266	63.02	64.74	55439	30074	25365	18155.89	0.33	0.00	0.00	9.14
267	63.02	64.67	55652	30185	25467	18224.45	0.33	0.00	0.00	24.02
268	63.02	64.52	55874	30305	25569	18295.56	0.33	0.00	0.00	0.98
269	62.88	64.42	55986	30416	25570	18332.69	0.33	0.14	0.00	0.50
270	62.88	64.37	56196	30525	25671	18402.05	0.33	0.00	0.00	12.08
271	62.88	64.30	56414	30642	25772	18473.90	0.33	0.00	0.00	6.20
272	62.88	64.20	56633	30760	25873	18546.01	0.33	0.00	0.00	260.97
273	62.88	64.13	56850	30876	25974	18616.13	0.33	0.00	0.00	0.03
274	62.49	64.05	56964	30989	25975	18654.07	0.33	0.40	0.00	0.35
275	62.49	63.97	57185	31108	26077	18726.44	0.33	0.00	0.00	106.65
276	62.49	63.90	57393	31215	26178	18794.38	0.33	0.00	0.00	0.11
277	62.49	63.80	57613	31334	26279	18865.84	0.33	0.00	0.00	0.05
278	62.49	63.70	57824	31443	26381	18934.93	0.33	0.00	0.00	0.19
279	62.49	63.62	58037	31555	26482	19005.91	0.33	0.00	0.00	5.03
280	62.49	63.56	58250	31667	26583	19075.23	0.33	0.00	0.00	0.24
281	62.49	63.48	58461	31777	26684	19144.35	0.33	0.00	0.00	1.19
282	62.49	63.41	58670	31884	26786	19212.51	0.33	0.00	0.00	3.26
283	62.27	63.34	58786	31999	26787	19250.37	0.33	0.22	0.00	13.15
284	62.27	63.28	59000	32112	26888	19320.46	0.33	0.00	0.00	0.05
285	62.27	63.24	59214	32225	26989	19390.72	0.33	0.00	0.00	0.13
286	62.27	63.19	59424	32334	27090	19458.55	0.33	0.00	0.00	0.03
287	62.27	63.14	59639	32448	27191	19528.81	0.33	0.00	0.00	0.90
288	62.25	63.08	59748	32556	27192	19564.20	0.33	0.02	0.00	2.08
289	62.25	63.04	59961	32668	27293	19634.51	0.33	0.00	0.00	2.13
290	62.25	62.98	60182	32788	27394	19706.69	0.33	0.00	0.00	0.32
291	62.25	62.93	60393	32898	27495	19774.86	0.33	0.00	0.00	0.13
292	62.25	62.89	60605	33009	27596	19844.57	0.33	0.00	0.00	5.06
293	62.25	62.86	60816	33118	27698	19914.02	0.33	0.00	0.00	0.38
294	62.17	62.80	60932	33233	27699	19952.11	0.33	0.08	0.00	0.59
295	62.17	62.75	61146	33346	27800	20022.27	0.33	0.00	0.00	0.02
296	62.17	62.71	61357	33456	27901	20091.65	0.33	0.00	0.00	0.08
297	61.92	62.66	61476	33574	27902	20131.37	0.33	0.26	0.00	0.45
298	61.92	62.63	61694	33689	28005	20203.45	0.33	0.00	0.00	0.08
299	61.88	62.60	61809	33803	28006	20241.30	0.33	0.04	0.00	0.14
300	61.88	62.57	62022	33915	28107	20311.31	0.33	0.00	0.00	0.53
301	61.88	62.54	62232	34024	28208	20380.43	0.33	0.00	0.00	0.03
302	61.61	62.50	62346	34137	28209	20417.96	0.33	0.27	0.00	0.54
303	61.61	62.46	62560	34250	28310	20488.84	0.33	0.00	0.00	0.06
304	61.61	62.42	62771	34359	28412	20557.41	0.33	0.00	0.00	26.62
305	61.61	62.38	62980	34467	28513	20627.40	0.33	0.00	0.00	0.35
306	61.61	62.35	63196	34581	28615	20699.72	0.33	0.00	0.00	1.55
307	61.61	62.30	63411	34695	28716	20770.09	0.33	0.00	0.00	0.17
308	61.27	62.26	63529	34812	28717	20808.18	0.33	0.34	0.00	0.54
309	61.27	62.20	63742	34924	28818	20878.63	0.33	0.00	0.00	4.32
310	61.27	62.16	63955	35035	28920	20949.70	0.33	0.00	0.00	0.13
311	61.27	62.11	64167	35146	29021	21019.73	0.33	0.00	0.00	0.25
312	61.27	62.07	64379	35257	29122	21089.40	0.33	0.00	0.00	0.26
313	61.21	62.02	64493	35370	29123	21127.10	0.33	0.06	0.00	2.43
314	61.21	61.96	64711	35487	29224	21198.22	0.33	0.00	0.00	0.97
315	61.20	61.91	64821	35596	29225	21234.39	0.33	0.01	0.00	3.05
316	60.87	61.85	64933	35707	29226	21271.90	0.33	0.34	0.00	2.31
317	60.87	61.79	65148	35821	29327	21342.57	0.33	0.00	0.00	0.31
318	60.87	61.73	65363	35935	29428	21412.30	0.33	0.00	0.00	0.05
319	60.87	61.68	65575	36046	29529	21481.77	0.33	0.00	0.00	1.22
320	60.87	61.60	65792	36162	29630	21554.16	0.33	0.00	0.00	0.22
321	60.87	61.55	66001	36270	29731	21621.86	0.33	0.00	0.00	0.00
322	60.48	61.48	66115	36383	29732	21660.12	0.33	0.39	0.00	11.28
323	60.25	61.43	66231	36498	29733	21698.27	0.33	0.23	0.00	0.14
324	60.25	61.35	66452	36617	29835	21771.38	0.33	0.00	0.00	0.15
325	60.25	61.29	66667	36731	29936	21841.42	0.33	0.00	0.00	0.02
326	60.25	61.24	66879	36842	30037	21910.79	0.33	0.00	0.00	14.77
327	60.22	61.17	66993	36955	30038	21948.04	0.33	0.03	0.00	0.02
328	60.22	61.12	67207	37067	30140	22017.84	0.33	0.00	0.00	0.04
329	60.22	61.07	67422	37180	30242	22088.99	0.33	0.00	0.00	11.68
330	60.22	61.00	67641	37298	30343	22161.05	0.33	0.00	0.00	1.37
331	60.22	60.95	67854	37410	30444	22230.67	0.33	0.00	0.00	0.14
332	60.22	60.91	68069	37524	30545	22301.88	0.33	0.00	0.00	0.08
333	60.21	60.85	68184	37638	30546	22338.94	0.33	0.01	0.00	0.01
334	60.21	60.80	68399	37752	30647	22409.64	0.33	0.00	0.00	0.03
335	60.03	60.75	68514	37866	30648	22447.65	0.33	0.18	0.00	0.07
336	60.03	60.71	68731	37982	30749	22519.24	0.33	0.00	0.00	0.71
337	59.94	60.67	68845	38095	30750	22557.51	0.33	0.09	0.00	1.22
338	59.94	60.62	69063	38212	30851	22629.74	0.33	0.00	0.00	0.02
339	59.94	60.59	69275	38323	30952	22699.82	0.33	0.00	0.00	1.13
340	59.94	60.54	69492	38439	31053	22771.75	0.33	0.00	0.00	2.00
341	59.94	60.51	69702	38548	31154	22840.45	0.33	0.00	0.00	0.02
342	59.66	60.47	69814	38659	31155	22877.42	0.33	0.28	0.00	0.02
343	59.66	60.43	70029	38773	31256	22947.98	0.33	0.00	0.00	0.00
344	59.66	60.39	70242	38884	31358	23016.75	0.33	0.00	0.00	0.39
345	59.63	60.33	70358	38999	31359	23055.20	0.33	0.03	0.00	0.00
346	59.63	60.26	70574	39114	31460	23126.11	0.33	0.00	0.00	0.02
347	59.42	60.21	70692	39231	31461	23164.75	0.33	0.22	0.00	0.04
348	59.42	60.17	70905	39343	31562	23234.64	0.33	0.00	0.00	0.34
349	59.42	60.15	71122	39459	31663	23305.10	0.33	0.00	0.00	3.20
350	59.36	60.09	71231	39567	31664	23340.35	0.33	0.05	0.00	0.00
351	59.36	60.06	71443	39678	31765	23409.33	0.33	0.00	0.00	0.00
352	59.36	60.03	71656	39790	31866	23478.43	0.33	0.00	0.00	2.79
353	59.36	59.99	71871	39904	31967	23548.23	0.33	0.00	0.00	0.03
354	59.36	59.97	72088	40020	32068	23619.70	0.33	0.00	0.00	0.02
355	59.35	59.94	72203	40134	32069	23657.40	0.33	0.01	0.00	0.21
356	59.12	59.90	72318	40248	32070	23695.22	0.33	0.23	0.00	1.04
357	59.12	59.87	72529	40358	32171	23764.48	0.33	0.00	0.00	15.77
358	59.12	59.84	72739	40467	32272	23833.28	0.33	0.00	0.00	0.21
359	59.12	59.82	72952	40579	32373	23902.49	0.33	0.00	0.00	0.38
360	59.12	59.79	73169	40695	32474	23973.47	0.33	0.00	0.00	0.03
361	59.12	59.77	73379	40804	32575	24042.86	0.33	0.00	0.00	0.16
362	59.03	59.73	73488	40912	32576	24077.91	0.33	0.09	0.00	0.06
363	59.03	59.70	73704	41027	32677	24148.28	0.33	0.00	0.00	0.18
364	59.03	59.66	73914	41136	32778	24217.36	0.33	0.00	0.00	0.33
365	59.03	59.62	74136	41257	32879	24289.36	0.33	0.00	0.00	0.01
366	59.03	59.56	74351	41371	32980	24360.36	0.33	0.00	0.00	0.02
367	59.03	59.52	74560	41479	33081	24428.95	0.33	0.00	0.00	12.91
368	59.03	59.49	74770	41588	33182	24498.35	0.33	0.00	0.00	0.01
369	58.79	59.43	74882	41699	33183	24534.18	0.33	0.23	0.00	0.05
370	58.79	59.39	75094	41810	33284	24603.43	0.33	0.00	0.00	0.05
371	58.79	59.34	75310	41925	33385	24674.72	0.33	0.00	0.00	1.61
372	58.79	59.29	75521	42035	33486	24743.48	0.33	0.00	0.00	0.40
373	58.79	59.25	75736	42148	33588	24813.93	0.33	0.00	0.00	0.01
374	58.79	59.22	75950	42261	33689	24883.97	0.33	0.00	0.00	0.01
375	58.76	59.18	76062	42372	33690	24920.95	0.33	0.03	0.00	1.40
376	58.76	59.14	76277	42485	33792	24991.59	0.33	0.00	0.00	0.19
377	58.69	59.11	76390	42597	33793	25029.20	0.33	0.08	0.00	0.07
378	58.69	59.09	76604	42710	33894	25098.73	0.33	0.00	0.00	0.00
379	58.28	59.06	76715	42820	33895	25134.95	0.33	0.41	0.00	0.12
380	58.28	59.01	76929	42933	33996	25205.42	0.33	0.00	0.00	0.15
381	58.28	58.98	77138	43041	34097	25273.73	0.33	0.00	0.00	2.05
382	58.28	58.96	77354	43156	34198	25344.53	0.33	0.00	0.00	1.15
383	58.28	58.91	77570	43271	34299	25414.67	0.33	0.00	0.00	0.00
384	58.28	58.88	77784	43384	34400	25485.27	0.33	0.00	0.00	1.70
385	58.28	58.85	77994	43493	34501	25554.09	0.33	0.00	0.00	0.16
386	58.28	58.82	78211	43609	34602	25624.93	0.33	0.00	0.00	4.31
387	58.28	58.80	78428	43725	34703	25696.72	0.33	0.00	0.00	0.12
388	58.28	58.78	78638	43834	34804	25765.61	0.33	0.00	0.00	0.01
389	58.28	58.76	78846	43941	34905	25834.19	0.33	0.00	0.00	0.43
390	58.28	58.74	79064	44057	35007	25905.51	0.33	0.00	0.00	3.71
391	58.28	58.71	79276	44168	35108	25974.37	0.33	0.00	0.00	0.11
392	58.28	58.69	79493	44284	35209	26045.95	0.33	0.00	0.00	1.04
393	58.28	58.67	79702	44392	35310	26114.43	0.33	0.00	0.00	0.00
394	58.28	58.65	79913	44502	35411	26183.33	0.33	0.00	0.00	1.05
395	58.28	58.63	80127	44614	35513	26253.02	0.33	0.00	0.00	0.38
396	58.28	58.60	80338	44724	35614	26322.93	0.33	0.00	0.00	0.16
397	58.28	58.59	80548	44833	35715	26391.83	0.33	0.00	0.00	0.02
398	58.28	58.56	80772	44956	35816	26465.43	0.33	0.00	0.00	0.09
399	58.25	58.53	80890	45073	35817	26504.95	0.33	0.03	0.00	0.28
400	58.23	58.52	81002	45184	35818	26541.83	0.33	0.02	0.00	0.15
401	58.17	58.50	81115	45296	35819	26579.07	0.33	0.06	0.00	1.18
402	58.16	58.49	81226	45406	35820	26616.10	0.33	0.01	0.00	0.73
403	58.16	58.48	81438	45517	35921	26685.66	0.33	0.00	0.00	0.15
404	58.16	58.47	81649	45626	36023	26754.89	0.33	0.00	0.00	0.01
405	58.10	58.46	81761	45737	36024	26792.13	0.33	0.06	0.00	0.04
406	58.10	58.44	81976	45851	36125	26862.63	0.33	0.00	0.00	0.10
407	58.10	58.43	82192	45966	36226	26932.62	0.33	0.00	0.00	0.02
408	58.10	58.41	82404	46077	36327	27002.15	0.33	0.00	0.00	0.94
409	58.10	58.40	82616	46188	36428	27072.22	0.33	0.00	0.00	0.98
410	58.07	58.39	82731	46302	36429	27110.25	0.33	0.04	0.00	2.46
411	58.07	58.37	82946	46416	36530	27182.01	0.33	0.00	0.00	0.24
412	58.07	58.35	83165	46533	36632	27254.45	0.33	0.00	0.00	1.54
413	58.07	58.34	83382	46649	36733	27326.37	0.33	0.00	0.00	3.47
414	58.01	58.33	83490	46756	36734	27361.77	0.33	0.05	0.00	0.00
415	58.01	58.31	83702	46867	36835	27432.01	0.33	0.00	0.00	0.31
416	58.01	58.30	83920	46984	36936	27503.54	0.33	0.00	0.00	0.27
417	57.99	58.28	84031	47094	36937	27539.40	0.33	0.02	0.00	1.04
418	57.97	58.27	84139	47201	36938	27574.94	0.33	0.02	0.00	6.68
419	57.97	58.26	84354	47315	37039	27645.65	0.33	0.00	0.00	0.35
420	57.97	58.25	84564	47424	37140	27714.78	0.33	0.00	0.00	0.00
421	57.97	58.24	84770	47529	37241	27782.45	0.33	0.00	0.00	0.06
422	57.92	58.22	84889	47647	37242	27821.19	0.33	0.05	0.00	2.61
423	57.92	58.22	85101	47758	37343	27890.74	0.33	0.00	0.00	1.23
424	57.92	58.20	85317	47873	37444	27961.42	0.33	0.00	0.00	0.18
425	57.92	58.18	85533	47988	37545	28032.38	0.33	0.00	0.00	3.17
426	57.92	58.17	85745	48099	37646	28101.61	0.33	0.00	0.00	2.81
427	57.89	58.15	85856	48209	37647	28138.48	0.33	0.03	0.00	0.53
428	57.89	58.14	86066	48318	37748	28206.55	0.33	0.00	0.00	3.63
429	57.88	58.12	86182	48433	37749	28244.82	0.33	0.01	0.00	0.01
430	57.88	58.11	86392	48542	37850	28312.83	0.33	0.00	0.00	0.02
431	57.88	58.09	86605	48654	37951	28383.14	0.33	0.00	0.00	0.01
432	57.83	58.08	86716	48764	37952	28419.23	0.33	0.05	0.00	0.85
433	57.75	58.06	86829	48876	37953	28455.81	0.33	0.09	0.00	0.01
434	57.75	58.05	87043	48989	38054	28526.77	0.33	0.00	0.00	0.10
435	57.75	58.04	87250	49095	38155	28594.25	0.33	0.00	0.00	0.05
436	57.75	58.03	87465	49209	38256	28663.99	0.33	0.00	0.00	0.65
437	57.75	58.01	87684	49327	38357	28736.08	0.33	0.00	0.00	0.01
438	57.62	57.99	87800	49442	38358	28773.88	0.33	0.13	0.00	1.12
439	57.62	57.97	88015	49556	38459	28845.22	0.33	0.00	0.00	0.82
440	57.62	57.95	88231	49671	38560	28915.73	0.33	0.00	0.00	0.49
441	57.62	57.92	88448	49787	38661	28986.32	0.33	0.00	0.00	1.27
442	57.48	57.91	88556	49894	38662	29021.70	0.33	0.13	0.00	1.14
443	57.48	57.89	88771	50008	38763	29091.99	0.33	0.00	0.00	2.08
444	57.48	57.88	88986	50122	38864	29162.42	0.33	0.00	0.00	0.02
445	57.48	57.86	89199	50234	38965	29232.15	0.33	0.00	0.00	0.21
446	57.48	57.85	89416	50350	39066	29303.22	0.33	0.00	0.00	3.87
447	57.48	57.83	89630	50463	39167	29372.17	0.33	0.00	0.00	0.00
448	57.48	57.82	89845	50577	39268	29441.95	0.33	0.00	0.00	0.02
449	57.48	57.80	90060	50691	39369	29512.16	0.33	0.00	0.00	3.22
450	57.47	57.78	90175	50805	39370	29549.23	0.33	0.02	0.00	15.96
451	57.47	57.76	90396	50925	39471	29621.97	0.33	0.00	0.00	0.96
452	57.45	57.74	90507	51035	39472	29659.18	0.33	0.02	0.00	0.00
453	57.45	57.73	90721	51148	39573	29729.81	0.33	0.00	0.00	2.27
454	57.45	57.71	90937	51263	39674	29801.20	0.33	0.00	0.00	2.05
455	57.45	57.70	91148	51373	39775	29870.93	0.33	0.00	0.00	0.00
456	57.45	57.69	91360	51484	39876	29940.27	0.33	0.00	0.00	0.07
457	57.44	57.68	91475	51598	39877	29978.29	0.33	0.00	0.00	0.04
458	57.44	57.67	91689	51711	39978	30048.77	0.33	0.00	0.00	0.12
459	57.26	57.65	91802	51823	39979	30086.07	0.33	0.19	0.00	7.95
460	57.26	57.64	92013	51933	40080	30156.17	0.33	0.00	0.00	24.01
461	57.26	57.64	92228	52047	40181	30227.46	0.33	0.00	0.00	30.02
462	57.26	57.62	92436	52154	40282	30296.14	0.33	0.00	0.00	24.65
463	57.26	57.62	92651	52268	40383	30366.43	0.33	0.00	0.00	0.04
464	57.26	57.60	92870	52386	40484	30439.77	0.33	0.00	0.00	2.54
465	57.26	57.59	93083	52497	40586	30510.15	0.33	0.00	0.00	0.09
466	57.26	57.58	93297	52610	40687	30580.28	0.33	0.00	0.00	0.02
467	57.26	57.56	93514	52726	40788	30651.80	0.33	0.00	0.00	0.02
468	57.26	57.55	93726	52837	40889	30721.31	0.33	0.00	0.00	0.23
469	57.23	57.53	93844	52954	40890	30759.93	0.33	0.03	0.00	0.01
470	57.23	57.52	94060	53069	40991	30829.56	0.33	0.00	0.00	0.10
471	57.23	57.51	94273	53181	41092	30899.07	0.33	0.00	0.00	0.02
472	57.23	57.49	94490	53297	41193	30969.75	0.33	0.00	0.00	0.04
473	57.23	57.48	94705	53411	41294	31040.77	0.33	0.00	0.00	0.10
474	57.23	57.46	94919	53523	41396	31111.21	0.33	0.00	0.00	0.01
475	57.23	57.45	95138	53641	41497	31182.67	0.33	0.00	0.00	0.04
476	57.12	57.44	95251	53753	41498	31219.70	0.33	0.10	0.00	0.03
477	57.12	57.43	95465	53866	41599	31289.15	0.33	0.00	0.00	0.00
478	57.05	57.41	95580	53980	41600	31327.28	0.33	0.07	0.00	0.71
479	57.05	57.40	95793	54092	41701	31397.60	0.33	0.00	0.00	0.03
480	57.05	57.38	96009	54207	41802	31468.49	0.33	0.00	0.00	0.03
481	57.05	57.37	96223	54320	41903	31538.66	0.33	0.00	0.00	0.00
482	57.04	57.35	96337	54433	41904	31575.63	0.33	0.01	0.00	0.04
483	57.04	57.34	96550	54545	42005	31645.59	0.33	0.00	0.00	3.73
484	57.04	57.33	96763	54656	42107	31715.33	0.33	0.00	0.00	0.07
485	57.04	57.32	96979	54771	42208	31785.86	0.33	0.00	0.00	0.10
486	57.04	57.31	97193	54884	42309	31856.40	0.33	0.00	0.00	18.52
487	57.04	57.30	97401	54991	42410	31925.48	0.33	0.00	0.00	0.04
488	57.04	57.29	97613	55102	42511	31995.22	0.33	0.00	0.00	0.83
489	57.00	57.28	97727	55215	42512	32032.85	0.33	0.03	0.00	0.25
490	56.99	57.27	97843	55330	42513	32071.28	0.33	0.01	0.00	0.03
491	56.99	57.25	98061	55447	42614	32142.07	0.33	0.00	0.00	0.05
492	56.99	57.24	98276	55561	42715	32212.97	0.33	0.00	0.00	0.16
493	56.99	57.22	98489	55673	42816	32283.15	0.33	0.00	0.00	6.56
494	56.99	57.22	98701	55784	42917	32353.05	0.33	0.00	0.00	0.46
495	56.99	57.21	98910	55892	43018	32421.22	0.33	0.00	0.00	0.11
496	56.92	57.20	99025	56006	43019	32459.75	0.33	0.07	0.00	16.86
497	56.92	57.18	99247	56127	43120	32532.69	0.33	0.00	0.00	0.42
498	56.89	57.18	99355	56234	43121	32568.07	0.33	0.03	0.00	0.00
499	56.89	57.17	99569	56347	43222	32638.62	0.33	0.00	0.00	0.00
500	56.89	57.16	99780	56457	43323	32708.24	0.33	0.00	0.00	0.02
501	56.89	57.15	99995	56571	43424	32779.87	0.33	0.00	0.00	14.10
502	56.89	57.14	100209	56684	43525	32851.44	0.33	0.00	0.00	0.03
503	56.89	57.13	100419	56793	43626	32920.34	0.33	0.00	0.00	0.66
504	56.84	57.12	100528	56901	43627	32956.30	0.33	0.05	0.00	0.59
505	56.84	57.11	100739	57011	43728	33025.89	0.33	0.00	0.00	1.86
506	56.84	57.11	100953	57124	43829	33097.26	0.33	0.00	0.00	0.41
507	56.84	57.10	101167	57237	43930	33167.52	0.33	0.00	0.00	0.01
508	56.84	57.10	101379	57347	44032	33236.66	0.33	0.00	0.00	0.02
509	56.84	57.09	101590	57457	44133	33305.59	0.33	0.00	0.00	0.02
510	56.84	57.08	101804	57570	44234	33374.82	0.33	0.00	0.00	0.06
511	56.84	57.08	102021	57686	44335	33445.24	0.33	0.00	0.00	0.50
512	56.84	57.07	102237	57801	44436	33515.55	0.33	0.00	0.00	0.12
513	56.82	57.06	102354	57917	44437	33553.69	0.33	0.02	0.00	1.83
514	56.82	57.06	102569	58031	44538	33624.18	0.33	0.00	0.00	0.04
515	56.82	57.05	102779	58140	44639	33692.61	0.33	0.00	0.00	0.06
516	56.82	57.04	102992	58252	44740	33762.11	0.33	0.00	0.00	0.00
517	56.81	57.04	103103	58362	44741	33798.85	0.33	0.01	0.00	0.00
518	56.69	57.03	103219	58477	44742	33836.49	0.33	0.12	0.00	0.08
519	56.69	57.02	103434	58591	44843	33906.08	0.33	0.00	0.00	0.00
520	56.69	57.02	103654	58710	44944	33977.68	0.33	0.00	0.00	0.03
521	56.69	57.01	103871	58826	45045	34049.00	0.33	0.00	0.00	2.19
522	56.69	57.00	104083	58937	45146	34117.95	0.33	0.00	0.00	2.29
523	56.69	57.00	104301	59054	45247	34189.88	0.33	0.00	0.00	0.01
524	56.69	56.99	104515	59167	45348	34259.87	0.33	0.00	0.00	1.25
525	56.69	56.99	104725	59276	45449	34327.81	0.33	0.00	0.00	13.08
526	56.69	56.98	104932	59382	45550	34395.45	0.33	0.00	0.00	1.37
